date,type,trial_number,trial_id,tank,tank_size,urchin_density,urchin_size,urchin_mass,total_time,kelp_in_total,Kelp_out_total,mortality
7/3/19,r,1,R12-2,12-TD,1.6,12,53,77,93.15,249,229.8,
7/3/19,r,1,R12-2,12-TD,1.6,12,62,99,93.15,249,229.8,
7/3/19,r,1,R12-2,12-TD,1.6,12,84,217,93.15,249,229.8,
7/3/19,r,1,R12-2,12-TD,1.6,12,46,46,93.15,249,229.8,
7/3/19,r,1,R12-2,12-TD,1.6,12,84,254,93.15,249,229.8,
7/3/19,r,1,R12-2,12-TD,1.6,12,85,252,93.15,249,229.8,
7/3/19,p,1,P24-3,11-TI,1.6,24,59,96,45.56666667,249.7,202,1
7/3/19,p,1,P24-3,11-TI,1.6,24,53,56,45.56666667,249.7,202,1
7/3/19,p,1,P24-3,11-TI,1.6,24,42,31,45.56666667,249.7,202,1
7/3/19,p,1,P24-3,11-TI,1.6,24,39,25,45.56666667,249.7,202,1
7/3/19,p,1,P24-3,11-TI,1.6,24,50,37,45.56666667,249.7,202,1
7/3/19,p,1,P24-3,11-TI,1.6,24,52,56,45.56666667,249.7,202,1
7/3/19,p,1,P24-3,11-TI,1.6,24,53,54,45.56666667,249.7,202,1
7/3/19,p,1,P24-3,11-TI,1.6,24,58,83,45.56666667,249.7,202,1
7/3/19,p,1,P24-3,11-TI,1.6,24,60,81,45.56666667,249.7,202,1
7/3/19,p,1,P24-3,11-TI,1.6,24,63,98,45.56666667,249.7,202,1
7/3/19,p,1,P24-3,11-TI,1.6,24,46,47,45.56666667,249.7,202,1
7/3/19,p,1,P24-3,11-TI,1.6,24,57,74,45.56666667,249.7,202,1
7/3/19,p,1,P24-3,11-TI,1.6,24,63,95,45.56666667,249.7,202,1
7/3/19,p,1,P24-3,11-TI,1.6,24,65,110,45.56666667,249.7,202,1
7/3/19,p,1,P24-3,11-TI,1.6,24,55,65,45.56666667,249.7,202,1
7/3/19,p,1,P24-3,11-TI,1.6,24,52,51,45.56666667,249.7,202,1
7/3/19,p,1,P24-3,11-TI,1.6,24,52,55,45.56666667,249.7,202,1
7/3/19,p,1,P24-3,11-TI,1.6,24,55,60,45.56666667,249.7,202,1
7/3/19,p,1,P24-3,11-TI,1.6,24,54,56,45.56666667,249.7,202,1
7/3/19,p,1,P24-3,11-TI,1.6,24,48,41,45.56666667,249.7,202,1
7/3/19,p,1,P24-3,11-TI,1.6,24,65,107,45.56666667,249.7,202,1
7/3/19,p,1,P24-3,11-TI,1.6,24,57,65,45.56666667,249.7,202,1
7/3/19,p,1,P24-3,11-TI,1.6,24,43,31,45.56666667,249.7,202,1
7/3/19,p,1,P24-3,11-TI,1.6,24,47,43,45.56666667,249.7,202,1
7/3/19,p,1,P2-3,11-TD,1.6,2,59,85,45.71666667,250.3,246.3,
7/3/19,p,1,P2-3,11-TD,1.6,2,47,39,45.71666667,250.3,246.3,
7/3/19,p,1,P44-3,11-BI,1.6,44,59,87,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,40,58,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,49,48,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,49,56,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,46,40,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,64,100,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,46,39,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,48,44,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,46,33,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,47,38,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,37,25,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,69,124,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,56,13,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,42,85,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,54,40,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,42,39,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,65,64,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,60,46,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,60,68,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,49,49,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,52,82,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,45,102,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,35,58,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,59,44,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,51,118,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,46,56,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,56,26,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,51,58,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,56,28,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,51,102,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,61,91,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,61,93,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,52,45,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,54,51,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,67,38,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,44,34,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,39,23,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,54,58,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,54,60,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,53,67,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,55,77,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,48,51,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,64,101,45.26666667,250.1,127.9,1
7/3/19,p,1,P44-3,11-BI,1.6,44,64,102,45.26666667,250.1,127.9,1
7/3/19,p,1,P19-2,11-BD,1.6,19,51,44,45.43333333,249.8,239.7,
7/3/19,p,1,P19-2,11-BD,1.6,19,39,23,45.43333333,249.8,239.7,
7/3/19,p,1,P19-2,11-BD,1.6,19,39,25,45.43333333,249.8,239.7,
7/3/19,p,1,P19-2,11-BD,1.6,19,38,24,45.43333333,249.8,239.7,
7/3/19,p,1,P19-2,11-BD,1.6,19,57,76,45.43333333,249.8,239.7,
7/3/19,p,1,P19-2,11-BD,1.6,19,57,66,45.43333333,249.8,239.7,
7/3/19,p,1,P19-2,11-BD,1.6,19,52,55,45.43333333,249.8,239.7,
7/3/19,p,1,P19-2,11-BD,1.6,19,46,41,45.43333333,249.8,239.7,
7/3/19,p,1,P19-2,11-BD,1.6,19,49,42,45.43333333,249.8,239.7,
7/3/19,p,1,P19-2,11-BD,1.6,19,45,35,45.43333333,249.8,239.7,
7/3/19,p,1,P19-2,11-BD,1.6,19,46,43,45.43333333,249.8,239.7,
7/3/19,p,1,P19-2,11-BD,1.6,19,48,37,45.43333333,249.8,239.7,
7/3/19,p,1,P19-2,11-BD,1.6,19,45,40,45.43333333,249.8,239.7,
7/3/19,p,1,P19-2,11-BD,1.6,19,38,23,45.43333333,249.8,239.7,
7/3/19,p,1,P19-2,11-BD,1.6,19,56,69,45.43333333,249.8,239.7,
7/3/19,p,1,P19-2,11-BD,1.6,19,57,70,45.43333333,249.8,239.7,
7/3/19,p,1,P19-2,11-BD,1.6,19,35,20,45.43333333,249.8,239.7,
7/3/19,p,1,P19-2,11-BD,1.6,19,48,43,45.43333333,249.8,239.7,
7/3/19,p,1,P19-2,11-BD,1.6,19,41,25,45.43333333,249.8,239.7,
7/3/19,r,1,R5-1,12-BI,1.6,5,92,266,93.08333333,249.7,230,
7/3/19,r,1,R5-1,12-BI,1.6,5,80,244,93.08333333,249.7,233.9,
7/3/19,r,1,R5-1,12-BI,1.6,5,65,118,93.08333333,249.7,233.9,
7/3/19,r,1,R5-1,12-BI,1.6,5,75,227,93.08333333,249.7,233.9,
7/3/19,r,1,R5-1,12-BI,1.6,5,65,123,93.08333333,249.7,233.9,
7/3/19,p,1,P11-3,12-BD,1.6,11,50,43,46.43333333,249.4,239.3,
7/3/19,p,1,P11-3,12-BD,1.6,11,39,24,46.43333333,249.4,239.3,
7/3/19,p,1,P11-3,12-BD,1.6,11,48,41,46.43333333,249.4,239.3,
7/3/19,p,1,P11-3,12-BD,1.6,11,52,36,46.43333333,249.4,239.3,
7/3/19,p,1,P11-3,12-BD,1.6,11,69,40,46.43333333,249.4,239.3,
7/3/19,p,1,P11-3,12-BD,1.6,11,50,30,46.43333333,249.4,239.3,
7/3/19,p,1,P11-3,12-BD,1.6,11,65,44,46.43333333,249.4,239.3,
7/3/19,p,1,P11-3,12-BD,1.6,11,45,49,46.43333333,249.4,239.3,
7/3/19,p,1,P11-3,12-BD,1.6,11,48,118,46.43333333,249.4,239.3,
7/3/19,p,1,P11-3,12-BD,1.6,11,45,37,46.43333333,249.4,239.3,
7/3/19,p,1,P11-3,12-BD,1.6,11,50,102,46.43333333,249.4,239.3,
7/3/19,r,1,R5-2,13-BI,1.6,5,82,250,92.73333333,249.8,236.6,
7/3/19,r,1,R5-2,13-BI,1.6,5,56,89,92.73333333,249.8,236.6,
7/3/19,r,1,R5-2,13-BI,1.6,5,77,218,92.73333333,249.8,236.6,
7/3/19,r,1,R5-2,13-BI,1.6,5,78,216,92.73333333,249.8,236.6,
7/3/19,r,1,R5-2,13-BI,1.6,5,79,245,92.73333333,249.8,236.6,
7/3/19,p,1,P19-3,13-BD,1.6,19,45,37,46.53333333,249.3,215.7,
7/3/19,p,1,P19-3,13-BD,1.6,19,53,53,46.53333333,249.3,215.7,
7/3/19,p,1,P19-3,13-BD,1.6,19,65,97,46.53333333,249.3,215.7,
7/3/19,p,1,P19-3,13-BD,1.6,19,62,98,46.53333333,249.3,215.7,
7/3/19,p,1,P19-3,13-BD,1.6,19,43,29,46.53333333,249.3,215.7,
7/3/19,p,1,P19-3,13-BD,1.6,19,43,31,46.53333333,249.3,215.7,
7/3/19,p,1,P19-3,13-BD,1.6,19,40,23,46.53333333,249.3,215.7,
7/3/19,p,1,P19-3,13-BD,1.6,19,38,23,46.53333333,249.3,215.7,
7/3/19,p,1,P19-3,13-BD,1.6,19,37,22,46.53333333,249.3,215.7,
7/3/19,p,1,P19-3,13-BD,1.6,19,49,43,46.53333333,249.3,215.7,
7/3/19,p,1,P19-3,13-BD,1.6,19,55,61,46.53333333,249.3,215.7,
7/3/19,p,1,P19-3,13-BD,1.6,19,56,66,46.53333333,249.3,215.7,
7/3/19,p,1,P19-3,13-BD,1.6,19,56,59,46.53333333,249.3,215.7,
7/3/19,p,1,P19-3,13-BD,1.6,19,39,20,46.53333333,249.3,215.7,
7/3/19,p,1,P19-3,13-BD,1.6,19,50,51,46.53333333,249.3,215.7,
7/3/19,p,1,P19-3,13-BD,1.6,19,45,36,46.53333333,249.3,215.7,
7/3/19,p,1,P19-3,13-BD,1.6,19,48,41,46.53333333,249.3,215.7,
7/3/19,p,1,P19-3,13-BD,1.6,19,43,35,46.53333333,249.3,215.7,
7/3/19,p,1,P19-3,13-BD,1.6,19,48,43,46.53333333,249.3,215.7,
7/3/19,p,1,P22-3,14-BI,1.6,22,48,39,46.45,250.5,219.6,
7/3/19,p,1,P22-3,14-BI,1.6,22,56,79,46.45,250.5,219.6,
7/3/19,p,1,P22-3,14-BI,1.6,22,49,53,46.45,250.5,219.6,
7/3/19,p,1,P22-3,14-BI,1.6,22,54,61,46.45,250.5,219.6,
7/3/19,p,1,P22-3,14-BI,1.6,22,38,24,46.45,250.5,219.6,
7/3/19,p,1,P22-3,14-BI,1.6,22,36,21,46.45,250.5,219.6,
7/3/19,p,1,P22-3,14-BI,1.6,22,36,17,46.45,250.5,219.6,
7/3/19,p,1,P22-3,14-BI,1.6,22,50,33,46.45,250.5,219.6,
7/3/19,p,1,P22-3,14-BI,1.6,22,50,52,46.45,250.5,219.6,
7/3/19,p,1,P22-3,14-BI,1.6,22,35,15,46.45,250.5,219.6,
7/3/19,p,1,P22-3,14-BI,1.6,22,39,27,46.45,250.5,219.6,
7/3/19,p,1,P22-3,14-BI,1.6,22,49,62,46.45,250.5,219.6,
7/3/19,p,1,P22-3,14-BI,1.6,22,47,45,46.45,250.5,219.6,
7/3/19,p,1,P22-3,14-BI,1.6,22,51,57,46.45,250.5,219.6,
7/3/19,p,1,P22-3,14-BI,1.6,22,35,16,46.45,250.5,219.6,
7/3/19,p,1,P22-3,14-BI,1.6,22,40,26,46.45,250.5,219.6,
7/3/19,p,1,P22-3,14-BI,1.6,22,60,82,46.45,250.5,219.6,
7/3/19,p,1,P22-3,14-BI,1.6,22,37,22,46.45,250.5,219.6,
7/3/19,p,1,P22-3,14-BI,1.6,22,60,78,46.45,250.5,219.6,
7/3/19,p,1,P22-3,14-BI,1.6,22,45,39,46.45,250.5,219.6,
7/3/19,p,1,P22-3,14-BI,1.6,22,50,42,46.45,250.5,219.6,
7/3/19,p,1,P22-3,14-BI,1.6,22,35,53,46.45,250.5,219.6,
7/3/19,p,1,P3-3,14-BD,1.6,3,39,99,46.46666667,251.7,249.5,1
7/3/19,p,1,P3-3,14-BD,1.6,3,46,55,46.46666667,251.7,249.5,1
7/3/19,p,1,P3-3,14-BD,1.6,3,57,36,46.46666667,251.7,249.5,1
7/10/19,r,2,R3-3,1-BD,1.6,3,91,252,96,251,233,
7/10/19,r,2,R3-4,1-BD,1.6,3,79,184,96,251,233,
7/10/19,r,2,R3-4,1-BD,1.6,3,80,202,96,251,233,
7/10/19,p,2,P2-4,4-BD,1.6,2,64,93,48,251,252,
7/10/19,p,2,P2-4,4-BD,1.6,2,57,79,48,251,252,
7/10/19,r,2,R1-3,11-TD,1.6,1,101,401,96,249,235,
7/10/19,p,2,P7-4,11-TI,1.6,7,61,92,48,250,239,
7/10/19,p,2,P7-4,11-TI,1.6,7,58,84,48,250,239,
7/10/19,p,2,P7-4,11-TI,1.6,7,62,90,48,250,239,
7/10/19,p,2,P7-4,11-TI,1.6,7,49,56,48,250,239,
7/10/19,p,2,P7-4,11-TI,1.6,7,48,40,48,250,239,
7/10/19,p,2,P7-4,11-TI,1.6,7,43,31,48,250,239,
7/10/19,p,2,P7-4,11-TI,1.6,7,35,17,48,250,239,
7/10/19,p,2,P11-4,11-BD,1.6,11,64,99,48,250,242,
7/10/19,p,2,P11-4,11-BD,1.6,11,50,51,48,250,242,
7/10/19,p,2,P11-4,11-BD,1.6,11,56,75,48,250,242,
7/10/19,p,2,P11-4,11-BD,1.6,11,62,116,48,250,242,
7/10/19,p,2,P11-4,11-BD,1.6,11,45,36,48,250,242,
7/10/19,p,2,P11-4,11-BD,1.6,11,55,58,48,250,242,
7/10/19,p,2,P11-4,11-BD,1.6,11,57,77,48,250,242,
7/10/19,p,2,P11-4,11-BD,1.6,11,55,66,48,250,242,
7/10/19,p,2,P11-4,11-BD,1.6,11,53,60,48,250,242,
7/10/19,p,2,P11-4,11-BD,1.6,11,50,53,48,250,242,
7/10/19,p,2,P11-4,11-BD,1.6,11,54,63,48,250,242,
7/10/19,p,2,P24-4,7-TI,1.6,24,57,65,48,250,205,
7/10/19,p,2,P24-4,7-TI,1.6,24,65,96,48,250,205,
7/10/19,p,2,P24-4,7-TI,1.6,24,69,124,48,250,205,
7/10/19,p,2,P24-4,7-TI,1.6,24,59,73,48,250,205,
7/10/19,p,2,P24-4,7-TI,1.6,24,70,129,48,250,205,
7/10/19,p,2,P24-4,7-TI,1.6,24,61,91,48,250,205,
7/10/19,p,2,P24-4,7-TI,1.6,24,55,72,48,250,205,
7/10/19,p,2,P24-4,7-TI,1.6,24,48,44,48,250,205,
7/10/19,p,2,P24-4,7-TI,1.6,24,70,129,48,250,205,
7/10/19,p,2,P24-4,7-TI,1.6,24,48,43,48,250,205,
7/10/19,p,2,P24-4,7-TI,1.6,24,62,91,48,250,205,
7/10/19,p,2,P24-4,7-TI,1.6,24,56,64,48,250,205,
7/10/19,p,2,P24-4,7-TI,1.6,24,49,42,48,250,205,
7/10/19,p,2,P24-4,7-TI,1.6,24,59,74,48,250,205,
7/10/19,p,2,P24-4,7-TI,1.6,24,58,71,48,250,205,
7/10/19,p,2,P24-4,7-TI,1.6,24,58,72,48,250,205,
7/10/19,p,2,P24-4,7-TI,1.6,24,60,91,48,250,205,
7/10/19,p,2,P24-4,7-TI,1.6,24,56,78,48,250,205,
7/10/19,p,2,P24-4,7-TI,1.6,24,51,50,48,250,205,
7/10/19,p,2,P24-4,7-TI,1.6,24,58,78,48,250,205,
7/10/19,p,2,P24-4,7-TI,1.6,24,56,68,48,250,205,
7/10/19,p,2,P24-4,7-TI,1.6,24,57,77,48,250,205,
7/10/19,p,2,P24-4,7-TI,1.6,24,57,60,48,250,205,
7/10/19,p,2,P24-4,7-TI,1.6,24,58,73,48,250,205,
7/10/19,p,2,P3-4,7-BI,1.6,3,66,102,48,250,250,
7/10/19,p,2,P3-4,7-BI,1.6,3,46,41,48,250,250,
7/10/19,p,2,P3-4,7-BI,1.6,3,63,96,48,250,250,
7/10/19,r,2,R2-3,7-BD,1.6,2,84,243,96,250,248,
7/10/19,r,2,R2-3,7-BD,1.6,2,38,24,96,250,248,
7/10/19,p,2,P44-4,8-BD,1.6,44,59,70,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,69,109,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,35,15,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,62,91,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,56,65,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,50,53,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,61,81,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,57,74,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,50,50,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,44,34,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,60,76,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,59,83,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,53,52,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,59,78,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,47,45,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,53,65,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,56,71,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,52,62,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,59,72,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,51,66,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,63,91,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,65,92,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,60,80,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,51,60,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,55,68,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,63,91,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,55,64,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,54,68,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,45,34,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,70,153,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,57,72,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,45,36,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,52,59,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,35,17,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,60,83,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,56,80,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,55,63,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,39,23,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,58,72,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,59,83,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,51,65,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,63,99,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,40,32,48,250,213,
7/10/19,p,2,P44-4,8-BD,1.6,44,49,42,48,250,213,
7/10/19,r,2,R5-3,8-BI,1.6,5,99,331,96,250,235,
7/10/19,r,2,R5-3,8-BI,1.6,5,101,394,96,250,235,
7/10/19,r,2,R5-3,8-BI,1.6,5,47,43,96,250,235,
7/10/19,r,2,R5-3,8-BI,1.6,5,85,233,96,250,235,
7/10/19,r,2,R5-3,8-BI,1.6,5,44,32,96,250,235,
7/10/19,r,2,R7-3,12-TD,1.6,7,87,266,96,251,230,
7/10/19,r,2,R7-3,12-TD,1.6,7,85,233,96,251,230,
7/10/19,r,2,R7-3,12-TD,1.6,7,84,275,96,251,230,
7/10/19,r,2,R7-3,12-TD,1.6,7,45,42,96,251,230,
7/10/19,r,2,R7-3,12-TD,1.6,7,80,259,96,251,230,
7/10/19,r,2,R7-3,12-TD,1.6,7,82,249,96,251,230,
7/10/19,r,2,R7-3,12-TD,1.6,7,67,135,96,251,230,
7/10/19,p,2,P19-4,12-TI,1.6,19,52,57,48,249,231,
7/10/19,p,2,P19-4,12-TI,1.6,19,59,75,48,249,231,
7/10/19,p,2,P19-4,12-TI,1.6,19,60,82,48,249,231,
7/10/19,p,2,P19-4,12-TI,1.6,19,59,74,48,249,231,
7/10/19,p,2,P19-4,12-TI,1.6,19,51,56,48,249,231,
7/10/19,p,2,P19-4,12-TI,1.6,19,49,43,48,249,231,
7/10/19,p,2,P19-4,12-TI,1.6,19,55,70,48,249,231,
7/10/19,p,2,P19-4,12-TI,1.6,19,62,95,48,249,231,
7/10/19,p,2,P19-4,12-TI,1.6,19,49,41,48,249,231,
7/10/19,p,2,P19-4,12-TI,1.6,19,55,62,48,249,231,
7/10/19,p,2,P19-4,12-TI,1.6,19,63,103,48,249,231,
7/10/19,p,2,P19-4,12-TI,1.6,19,55,73,48,249,231,
7/10/19,p,2,P19-4,12-TI,1.6,19,52,53,48,249,231,
7/10/19,p,2,P19-4,12-TI,1.6,19,56,73,48,249,231,
7/10/19,p,2,P19-4,12-TI,1.6,19,44,29,48,249,231,
7/10/19,p,2,P19-4,12-TI,1.6,19,55,63,48,249,231,
7/10/19,p,2,P19-4,12-TI,1.6,19,61,71,48,249,231,
7/10/19,p,2,P19-4,12-TI,1.6,19,52,72,48,249,231,
7/10/19,p,2,P19-4,12-TI,1.6,19,61,82,48,249,231,
7/10/19,r,2,R12-3,9-BD,1.6,12,90,337,96,249,217,
7/10/19,r,2,R12-3,9-BD,1.6,12,55,77,96,249,217,
7/10/19,r,2,R12-3,9-BD,1.6,12,81,218,96,249,217,
7/10/19,r,2,R12-3,9-BD,1.6,12,75,198,96,249,217,
7/10/19,r,2,R12-3,9-BD,1.6,12,77,251,96,249,217,
7/10/19,r,2,R12-3,9-BD,1.6,12,86,241,96,249,217,
7/10/19,r,2,R12-3,9-BD,1.6,12,82,205,96,249,217,
7/10/19,r,2,R12-3,9-BD,1.6,12,81,217,96,249,217,
7/10/19,r,2,R12-3,9-BD,1.6,12,82,255,96,249,217,
7/10/19,r,2,R12-3,9-BD,1.6,12,86,284,96,249,217,
7/10/19,r,2,R12-3,9-BD,1.6,12,89,270,96,249,217,
7/10/19,r,2,R12-3,9-BD,1.6,12,86,258,96,249,217,
7/10/19,p,2,P22-4,13-BD,1.6,22,57,67,48,249,242,
7/10/19,p,2,P22-4,13-BD,1.6,22,53,74,48,249,242,
7/10/19,p,2,P22-4,13-BD,1.6,22,53,66,48,249,242,
7/10/19,p,2,P22-4,13-BD,1.6,22,61,75,48,249,242,
7/10/19,p,2,P22-4,13-BD,1.6,22,54,59,48,249,242,
7/10/19,p,2,P22-4,13-BD,1.6,22,70,122,48,249,242,
7/10/19,p,2,P22-4,13-BD,1.6,22,62,77,48,249,242,
7/10/19,p,2,P22-4,13-BD,1.6,22,47,42,48,249,242,
7/10/19,p,2,P22-4,13-BD,1.6,22,48,41,48,249,242,
7/10/19,p,2,P22-4,13-BD,1.6,22,59,72,48,249,242,
7/10/19,p,2,P22-4,13-BD,1.6,22,63,104,48,249,242,
7/10/19,p,2,P22-4,13-BD,1.6,22,59,76,48,249,242,
7/10/19,p,2,P22-4,13-BD,1.6,22,69,120,48,249,242,
7/10/19,p,2,P22-4,13-BD,1.6,22,65,91,48,249,242,
7/10/19,p,2,P22-4,13-BD,1.6,22,68,114,48,249,242,
7/10/19,p,2,P22-4,13-BD,1.6,22,58,79,48,249,242,
7/10/19,p,2,P22-4,13-BD,1.6,22,57,73,48,249,242,
7/10/19,p,2,P22-4,13-BD,1.6,22,61,82,48,249,242,
7/10/19,p,2,P22-4,13-BD,1.6,22,60,84,48,249,242,
7/10/19,p,2,P22-4,13-BD,1.6,22,62,94,48,249,242,
7/10/19,p,2,P22-4,13-BD,1.6,22,55,82,48,249,242,
7/10/19,p,2,P22-4,13-BD,1.6,22,44,30,48,249,242,