date,trial_number,p_r,trial_id,total_time,tank,tank_size,urchin_density,urchin_size,urchin_mass,tank_biomass,ad_lib_feeding,days_starved,kelp_in1,kelp_in2,kelp_in3,kelp_in,kelp_out1,kelp_out2,kelp_out_R,kelp_out,mortality
43649,1,p,P19-3,46.53333333,13-BD,1.6,19,48,41,868,8,5,99.6,99,50.7,249.3,131.9,83.8,0,215.7,0
43649,1,p,P19-3,46.53333333,13-BD,1.6,19,43,35,868,8,5,99.6,99,50.7,249.3,131.9,83.8,0,215.7,0
43649,1,p,P19-3,46.53333333,13-BD,1.6,19,48,43,868,8,5,99.6,99,50.7,249.3,131.9,83.8,0,215.7,0
43649,1,p,P22-3,46.45,14-BI,1.6,22,48,39,943,8,5,99.9,99.9,50.7,250.5,131.7,87.9,0,219.6,0
43649,1,p,P22-3,46.45,14-BI,1.6,22,56,79,943,8,5,99.9,99.9,50.7,250.5,131.7,87.9,0,219.6,0
43649,1,p,P22-3,46.45,14-BI,1.6,22,49,53,943,8,5,99.9,99.9,50.7,250.5,131.7,87.9,0,219.6,0
43649,1,p,P22-3,46.45,14-BI,1.6,22,54,61,943,8,5,99.9,99.9,50.7,250.5,131.7,87.9,0,219.6,0
43649,1,p,P22-3,46.45,14-BI,1.6,22,38,24,943,8,5,99.9,99.9,50.7,250.5,131.7,87.9,0,219.6,0
43649,1,p,P22-3,46.45,14-BI,1.6,22,36,21,943,8,5,99.9,99.9,50.7,250.5,131.7,87.9,0,219.6,0
43649,1,p,P22-3,46.45,14-BI,1.6,22,36,17,943,8,5,99.9,99.9,50.7,250.5,131.7,87.9,0,219.6,0
43649,1,p,P22-3,46.45,14-BI,1.6,22,50,33,943,8,5,99.9,99.9,50.7,250.5,131.7,87.9,0,219.6,0
43649,1,p,P22-3,46.45,14-BI,1.6,22,50,52,943,8,5,99.9,99.9,50.7,250.5,131.7,87.9,0,219.6,0
43649,1,p,P22-3,46.45,14-BI,1.6,22,35,15,943,8,5,99.9,99.9,50.7,250.5,131.7,87.9,0,219.6,0
43649,1,p,P22-3,46.45,14-BI,1.6,22,39,27,943,8,5,99.9,99.9,50.7,250.5,131.7,87.9,0,219.6,0
43649,1,p,P22-3,46.45,14-BI,1.6,22,49,62,943,8,5,99.9,99.9,50.7,250.5,131.7,87.9,0,219.6,0
43649,1,p,P22-3,46.45,14-BI,1.6,22,47,45,943,8,5,99.9,99.9,50.7,250.5,131.7,87.9,0,219.6,0
43649,1,p,P22-3,46.45,14-BI,1.6,22,51,57,943,8,5,99.9,99.9,50.7,250.5,131.7,87.9,0,219.6,0
43649,1,p,P22-3,46.45,14-BI,1.6,22,35,16,943,8,5,99.9,99.9,50.7,250.5,131.7,87.9,0,219.6,0
43649,1,p,P22-3,46.45,14-BI,1.6,22,40,26,943,8,5,99.9,99.9,50.7,250.5,131.7,87.9,0,219.6,0
43649,1,p,P22-3,46.45,14-BI,1.6,22,60,82,943,8,5,99.9,99.9,50.7,250.5,131.7,87.9,0,219.6,0
43649,1,p,P22-3,46.45,14-BI,1.6,22,37,22,943,8,5,99.9,99.9,50.7,250.5,131.7,87.9,0,219.6,0
43649,1,p,P22-3,46.45,14-BI,1.6,22,60,78,943,8,5,99.9,99.9,50.7,250.5,131.7,87.9,0,219.6,0
43649,1,p,P22-3,46.45,14-BI,1.6,22,45,39,943,8,5,99.9,99.9,50.7,250.5,131.7,87.9,0,219.6,0
43649,1,p,P22-3,46.45,14-BI,1.6,22,46,42,943,8,5,99.9,99.9,50.7,250.5,131.7,87.9,0,219.6,0
43649,1,p,P22-3,46.45,14-BI,1.6,22,57,53,943,8,5,99.9,99.9,50.7,250.5,131.7,87.9,0,219.6,0
43649,1,p,P3-3,46.46666667,14-BD,1.6,3,63,99,190,8,5,99.6,99.7,50.2,249.5,132,119.7,0,251.7,1
43649,1,p,P3-3,46.46666667,14-BD,1.6,3,54,55,190,8,5,99.6,99.7,50.2,249.5,132,119.7,0,251.7,1
43649,1,p,P3-3,46.46666667,14-BD,1.6,3,45,36,190,8,5,99.6,99.7,50.2,249.5,132,119.7,0,251.7,1
43656,2,r,R3-3,93.433333,1-BD,1.6,3,91,252,638,8,5,0,0,0,251,0,0,233,233,0
43656,2,r,R3-3,93.433333,1-BD,1.6,3,79,184,638,8,5,0,0,0,251,0,0,233,233,0
43656,2,r,R3-3,93.433333,1-BD,1.6,3,80,202,638,8,5,0,0,0,251,0,0,233,233,0
43656,2,p,P2-4,48,4-BD,1.6,2,64,93,,8,5,0,0,0,251,0,0,0,252,0
43656,2,p,P2-4,48,4-BD,1.6,2,57,79,,8,5,0,0,0,251,0,0,0,252,0
43656,2,r,R1-3,96,11-TD,1.6,1,101,401,401,8,5,0,0,0,249,0,0,235,235,0
43656,2,p,P7-4,48,11-TI,1.6,7,61,92,410,8,5,0,0,0,250,0,0,0,239,1
43656,2,p,P7-4,48,11-TI,1.6,7,58,84,410,8,5,0,0,0,250,0,0,0,239,1
43656,2,p,P7-4,48,11-TI,1.6,7,62,90,410,8,5,0,0,0,250,0,0,0,239,1
43656,2,p,P7-4,48,11-TI,1.6,7,49,56,410,8,5,0,0,0,250,0,0,0,239,1
43656,2,p,P7-4,48,11-TI,1.6,7,48,40,410,8,5,0,0,0,250,0,0,0,239,1
43656,2,p,P7-4,48,11-TI,1.6,7,43,31,410,8,5,0,0,0,250,0,0,0,239,1
43656,2,p,P7-4,48,11-TI,1.6,7,35,17,410,8,5,0,0,0,250,0,0,0,239,1
43656,2,p,P11-4,48,11-BD,1.6,11,64,99,754,8,5,0,0,0,250,0,0,0,242,0
43656,2,p,P11-4,48,11-BD,1.6,11,50,51,754,8,5,0,0,0,250,0,0,0,242,0
43656,2,p,P11-4,48,11-BD,1.6,11,56,75,754,8,5,0,0,0,250,0,0,0,242,0
43656,2,p,P11-4,48,11-BD,1.6,11,62,116,754,8,5,0,0,0,250,0,0,0,242,0
43656,2,p,P11-4,48,11-BD,1.6,11,45,36,754,8,5,0,0,0,250,0,0,0,242,0
43656,2,p,P11-4,48,11-BD,1.6,11,55,58,754,8,5,0,0,0,250,0,0,0,242,0
43656,2,p,P11-4,48,11-BD,1.6,11,57,77,754,8,5,0,0,0,250,0,0,0,242,0
43656,2,p,P11-4,48,11-BD,1.6,11,55,66,754,8,5,0,0,0,250,0,0,0,242,0
43656,2,p,P11-4,48,11-BD,1.6,11,53,60,754,8,5,0,0,0,250,0,0,0,242,0
43656,2,p,P11-4,48,11-BD,1.6,11,50,53,754,8,5,0,0,0,250,0,0,0,242,0
43656,2,p,P11-4,48,11-BD,1.6,11,54,63,754,8,5,0,0,0,250,0,0,0,242,0
43656,2,p,P3-4,48,7-BI,1.6,3,66,102,239,8,5,0,0,0,250,0,0,0,250,0
43656,2,p,P3-4,48,7-BI,1.6,3,46,41,239,8,5,0,0,0,250,0,0,0,250,0
43656,2,p,P3-4,48,7-BI,1.6,3,63,96,239,8,5,0,0,0,250,0,0,0,250,0
43656,2,r,R2-3,96,7-BD,1.6,2,84,243,267,8,5,0,0,0,250,0,0,248,248,0
43656,2,r,R2-3,96,7-BD,1.6,2,38,24,267,8,5,0,0,0,250,0,0,248,248,0
43656,2,p,P44-4,48,8-BD,1.6,44,59,70,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,69,109,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,35,15,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,62,91,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,56,65,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,50,53,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,61,81,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,57,74,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,50,50,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,44,34,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,60,76,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,59,83,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,53,52,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,59,78,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,47,45,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,53,65,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,56,71,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,52,62,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,59,72,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,51,66,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,63,91,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,65,92,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,60,80,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,51,60,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,55,68,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,63,91,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,55,64,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,54,68,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,45,34,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,70,153,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,57,72,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,45,36,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,52,59,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,35,17,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,60,83,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,56,80,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,55,63,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,39,23,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,58,72,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,59,83,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,51,65,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,63,99,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,40,32,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,p,P44-4,48,8-BD,1.6,44,49,42,2939,8,5,0,0,0,250,0,0,0,213,5
43656,2,r,R5-3,96,8-BI,1.6,5,99,331,1033,8,5,0,0,0,250,0,0,235,235,1
43656,2,r,R5-3,96,8-BI,1.6,5,101,394,1033,8,5,0,0,0,250,0,0,235,235,1
43656,2,r,R5-3,96,8-BI,1.6,5,47,43,1033,8,5,0,0,0,250,0,0,235,235,1
43656,2,r,R5-3,96,8-BI,1.6,5,85,233,1033,8,5,0,0,0,250,0,0,235,235,1
43656,2,r,R5-3,96,8-BI,1.6,5,44,32,1033,8,5,0,0,0,250,0,0,235,235,1
43656,2,r,R7-3,96,12-TD,1.6,7,87,266,1459,8,5,0,0,0,251,0,0,230,230,0
43656,2,r,R7-3,96,12-TD,1.6,7,85,233,1459,8,5,0,0,0,251,0,0,230,230,0
43656,2,r,R7-3,96,12-TD,1.6,7,84,275,1459,8,5,0,0,0,251,0,0,230,230,0
43656,2,r,R7-3,96,12-TD,1.6,7,45,42,1459,8,5,0,0,0,251,0,0,230,230,0
43656,2,r,R7-3,96,12-TD,1.6,7,80,259,1459,8,5,0,0,0,251,0,0,230,230,0
43656,2,r,R7-3,96,12-TD,1.6,7,82,249,1459,8,5,0,0,0,251,0,0,230,230,0
43656,2,r,R7-3,96,12-TD,1.6,7,67,135,1459,8,5,0,0,0,251,0,0,230,230,0
43656,2,p,P19-4,48,12-TI,1.6,19,52,57,1274,8,5,0,0,0,249,0,0,0,231,0
43656,2,p,P19-4,48,12-TI,1.6,19,59,75,1274,8,5,0,0,0,249,0,0,0,231,0
43656,2,p,P19-4,48,12-TI,1.6,19,60,82,1274,8,5,0,0,0,249,0,0,0,231,0
43656,2,p,P19-4,48,12-TI,1.6,19,59,74,1274,8,5,0,0,0,249,0,0,0,231,0
43656,2,p,P19-4,48,12-TI,1.6,19,51,56,1274,8,5,0,0,0,249,0,0,0,231,0
43656,2,p,P19-4,48,12-TI,1.6,19,49,43,1274,8,5,0,0,0,249,0,0,0,231,0
43656,2,p,P19-4,48,12-TI,1.6,19,55,70,1274,8,5,0,0,0,249,0,0,0,231,0
43656,2,p,P19-4,48,12-TI,1.6,19,62,95,1274,8,5,0,0,0,249,0,0,0,231,0
43656,2,p,P19-4,48,12-TI,1.6,19,49,41,1274,8,5,0,0,0,249,0,0,0,231,0
43656,2,p,P19-4,48,12-TI,1.6,19,55,62,1274,8,5,0,0,0,249,0,0,0,231,0
43656,2,p,P19-4,48,12-TI,1.6,19,63,103,1274,8,5,0,0,0,249,0,0,0,231,0
43656,2,p,P19-4,48,12-TI,1.6,19,55,73,1274,8,5,0,0,0,249,0,0,0,231,0
43656,2,p,P19-4,48,12-TI,1.6,19,52,53,1274,8,5,0,0,0,249,0,0,0,231,0
43656,2,p,P19-4,48,12-TI,1.6,19,56,73,1274,8,5,0,0,0,249,0,0,0,231,0
43656,2,p,P19-4,48,12-TI,1.6,19,44,29,1274,8,5,0,0,0,249,0,0,0,231,0
43656,2,p,P19-4,48,12-TI,1.6,19,55,63,1274,8,5,0,0,0,249,0,0,0,231,0
43656,2,p,P19-4,48,12-TI,1.6,19,61,71,1274,8,5,0,0,0,249,0,0,0,231,0
43656,2,p,P19-4,48,12-TI,1.6,19,52,72,1274,8,5,0,0,0,249,0,0,0,231,0
43656,2,p,P19-4,48,12-TI,1.6,19,61,82,1274,8,5,0,0,0,249,0,0,0,231,0
43656,2,r,R12-3,96,9-BD,1.6,12,90,337,2811,8,5,0,0,0,249,0,0,217,217,0
43656,2,r,R12-3,96,9-BD,1.6,12,55,77,2811,8,5,0,0,0,249,0,0,217,217,0
43656,2,r,R12-3,96,9-BD,1.6,12,81,218,2811,8,5,0,0,0,249,0,0,217,217,0
43656,2,r,R12-3,96,9-BD,1.6,12,75,198,2811,8,5,0,0,0,249,0,0,217,217,0
43656,2,r,R12-3,96,9-BD,1.6,12,77,251,2811,8,5,0,0,0,249,0,0,217,217,0
43656,2,r,R12-3,96,9-BD,1.6,12,86,241,2811,8,5,0,0,0,249,0,0,217,217,0
43656,2,r,R12-3,96,9-BD,1.6,12,82,205,2811,8,5,0,0,0,249,0,0,217,217,0
43656,2,r,R12-3,96,9-BD,1.6,12,81,217,2811,8,5,0,0,0,249,0,0,217,217,0
43656,2,r,R12-3,96,9-BD,1.6,12,82,255,2811,8,5,0,0,0,249,0,0,217,217,0
43656,2,r,R12-3,96,9-BD,1.6,12,86,284,2811,8,5,0,0,0,249,0,0,217,217,0
43656,2,r,R12-3,96,9-BD,1.6,12,89,270,2811,8,5,0,0,0,249,0,0,217,217,0
43656,2,r,R12-3,96,9-BD,1.6,12,86,258,2811,8,5,0,0,0,249,0,0,217,217,0
43656,2,p,P22-4,48,13-BD,1.6,22,57,67,1724,8,5,0,0,0,249,0,0,0,242,2
43656,2,p,P22-4,48,13-BD,1.6,22,53,74,1724,8,5,0,0,0,249,0,0,0,242,2
43656,2,p,P22-4,48,13-BD,1.6,22,53,66,1724,8,5,0,0,0,249,0,0,0,242,2
43656,2,p,P22-4,48,13-BD,1.6,22,61,75,1724,8,5,0,0,0,249,0,0,0,242,2
43656,2,p,P22-4,48,13-BD,1.6,22,54,59,1724,8,5,0,0,0,249,0,0,0,242,2
43656,2,p,P22-4,48,13-BD,1.6,22,70,122,1724,8,5,0,0,0,249,0,0,0,242,2
43656,2,p,P22-4,48,13-BD,1.6,22,62,77,1724,8,5,0,0,0,249,0,0,0,242,2
43656,2,p,P22-4,48,13-BD,1.6,22,47,42,1724,8,5,0,0,0,249,0,0,0,242,2
43656,2,p,P22-4,48,13-BD,1.6,22,48,41,1724,8,5,0,0,0,249,0,0,0,242,2
43656,2,p,P22-4,48,13-BD,1.6,22,59,72,1724,8,5,0,0,0,249,0,0,0,242,2
43656,2,p,P22-4,48,13-BD,1.6,22,63,104,1724,8,5,0,0,0,249,0,0,0,242,2
43656,2,p,P22-4,48,13-BD,1.6,22,59,76,1724,8,5,0,0,0,249,0,0,0,242,2
43656,2,p,P22-4,48,13-BD,1.6,22,69,120,1724,8,5,0,0,0,249,0,0,0,242,2
43656,2,p,P22-4,48,13-BD,1.6,22,65,91,1724,8,5,0,0,0,249,0,0,0,242,2
43656,2,p,P22-4,48,13-BD,1.6,22,68,114,1724,8,5,0,0,0,249,0,0,0,242,2
43656,2,p,P22-4,48,13-BD,1.6,22,58,79,1724,8,5,0,0,0,249,0,0,0,242,2
43656,2,p,P22-4,48,13-BD,1.6,22,57,73,1724,8,5,0,0,0,249,0,0,0,242,2
43656,2,p,P22-4,48,13-BD,1.6,22,61,82,1724,8,5,0,0,0,249,0,0,0,242,2
43656,2,p,P22-4,48,13-BD,1.6,22,60,84,1724,8,5,0,0,0,249,0,0,0,242,2
43656,2,p,P22-4,48,13-BD,1.6,22,62,94,1724,8,5,0,0,0,249,0,0,0,242,2
43656,2,p,P22-4,48,13-BD,1.6,22,55,82,1724,8,5,0,0,0,249,0,0,0,242,2
43656,2,p,P22-4,48,13-BD,1.6,22,44,30,1724,8,5,0,0,0,249,0,0,0,242,2
43656,2,p,P24-4,48,7-TI,1.6,24,57,65,1855,8,5,0,0,0,250,0,0,0,205,0
43656,2,p,P24-4,48,7-TI,1.6,24,65,96,1855,8,5,0,0,0,250,0,0,0,205,0
43656,2,p,P24-4,48,7-TI,1.6,24,69,124,1855,8,5,0,0,0,250,0,0,0,205,0
43656,2,p,P24-4,48,7-TI,1.6,24,59,73,1855,8,5,0,0,0,250,0,0,0,205,0
43656,2,p,P24-4,48,7-TI,1.6,24,70,129,1855,8,5,0,0,0,250,0,0,0,205,0
43656,2,p,P24-4,48,7-TI,1.6,24,61,91,1855,8,5,0,0,0,250,0,0,0,205,0
43656,2,p,P24-4,48,7-TI,1.6,24,55,72,1855,8,5,0,0,0,250,0,0,0,205,0
43656,2,p,P24-4,48,7-TI,1.6,24,48,44,1855,8,5,0,0,0,250,0,0,0,205,0
43656,2,p,P24-4,48,7-TI,1.6,24,70,129,1855,8,5,0,0,0,250,0,0,0,205,0
43656,2,p,P24-4,48,7-TI,1.6,24,48,43,1855,8,5,0,0,0,250,0,0,0,205,0
43656,2,p,P24-4,48,7-TI,1.6,24,62,91,1855,8,5,0,0,0,250,0,0,0,205,0
43656,2,p,P24-4,48,7-TI,1.6,24,56,64,1855,8,5,0,0,0,250,0,0,0,205,0
43656,2,p,P24-4,48,7-TI,1.6,24,49,42,1855,8,5,0,0,0,250,0,0,0,205,0
43656,2,p,P24-4,48,7-TI,1.6,24,59,74,1855,8,5,0,0,0,250,0,0,0,205,0
43656,2,p,P24-4,48,7-TI,1.6,24,58,71,1855,8,5,0,0,0,250,0,0,0,205,0
43656,2,p,P24-4,48,7-TI,1.6,24,58,72,1855,8,5,0,0,0,250,0,0,0,205,0
43656,2,p,P24-4,48,7-TI,1.6,24,60,91,1855,8,5,0,0,0,250,0,0,0,205,0
43656,2,p,P24-4,48,7-TI,1.6,24,56,78,1855,8,5,0,0,0,250,0,0,0,205,0
43656,2,p,P24-4,48,7-TI,1.6,24,51,50,1855,8,5,0,0,0,250,0,0,0,205,0
43656,2,p,P24-4,48,7-TI,1.6,24,58,78,1855,8,5,0,0,0,250,0,0,0,205,0
43656,2,p,P24-4,48,7-TI,1.6,24,56,68,1855,8,5,0,0,0,250,0,0,0,205,0
43656,2,p,P24-4,48,7-TI,1.6,24,57,77,1855,8,5,0,0,0,250,0,0,0,205,0
43656,2,p,P24-4,48,7-TI,1.6,24,57,60,1855,8,5,0,0,0,250,0,0,0,205,0
43656,2,p,P24-4,48,7-TI,1.6,24,58,73,1855,8,5,0,0,0,250,0,0,0,205,0